static/blog/sketch/animated.d2	sketch	sketch rendering is not supported
static/d2/latex.d2	latex	LaTeX labels are not supported
static/d2/text-2.d2	latex	LaTeX labels are not supported
static/d2/vars-config.d2	sketch	sketch rendering is not supported
